country,isocode,year,POP,XRAT,Currency_Unit,ppp,cgdp,cc,cg,ci,p,pc,pg,pi,openc,cgnp,y,yEKS,yCPDW,rgdpl,rgdpl2,rgdpch,rgdpeqa,rgdpwok,rgdpl2wok,rgdpl2pe,rgdpl2te,rgdpl2th,rgdptt,openk,kc,kg,ki,grgdpch,grgdpl2
Afghanistan,AFG,1990,14669.339,0.0505996053,Afghani,0.0233120328,535.91127274,78.568484979,10.89401836,13.381114577,46.071570488,49.008999398,25.015999255,45.966231012,25.866502978,100,2.3283223328,2.4280166671,2.3492919558,713.51353076,720.88950941,712.96375167,912.04399032,2248.0682035,2273.0591571,,,,713.51352899,26.133899339,77.885803268,10.575103805,14.412106617,-4.162263692,-4.162315205
Afghanistan,AFG,1991,14871.963,0.0505996053,Afghani,0.0225176992,504.75356575,81.890370563,11.364671135,13.40419033,44.501728895,47.358451463,24.284717911,44.190006332,34.523723404,100,2.1515982508,2.2445753866,2.1700727389,648.74156427,655.84177445,648.53951492,830.38650933,2046.0288098,2069.0661622,,,,648.74156233,34.901571614,81.260858893,11.093935874,14.377319503,-9.036116716,-9.023260029
Afghanistan,AFG,1992,16317.921,0.0505996053,Afghani,0.0221535971,486.3574378,84.74436195,11.77800051,13.952481747,43.782154047,46.867613149,24.118539774,41.640799947,43.180939706,100,1.9873767187,2.0832177641,2.0137030765,614.62060019,621.72092362,614.69186343,787.7658937,1940.2878378,1962.4752146,,,,614.62059804,43.679782052,84.63997178,11.613390531,14.342490765,-5.2190577,-5.202604068
Afghanistan,AFG,1993,18371.583,0.0505996053,Afghani,0.0217974216,336.67545183,88.119470416,12.113478361,14.057505277,43.078244345,46.092774607,24.092364173,40.541964908,51.838152053,100,1.3267555226,1.3920711085,1.3405836966,418.37208154,423.45985152,418.49234443,536.81353286,1321.6903981,1337.3788725,,,,418.372083,52.468549138,88.023147868,12.13347067,14.30762032,-31.91835303,-31.88907829
Afghanistan,AFG,1994,19900.668,0.4250999342,Afghani,0.1801459719,250.73035711,91.52058275,12.773980614,13.811499396,42.37732292,45.310498181,23.425294743,40.469270224,60.495359752,100,0.9412237854,0.9850503492,0.9470813586,306.31788634,310.22959967,306.43757642,393.43640851,968.31772545,980.30020935,,,,306.31788689,61.267891963,91.410394659,12.654176653,14.272708087,-26.77582267,-26.73931223
Afghanistan,AFG,1995,20881.48,0.8333333333,Afghani,0.3464183086,372.82576324,94.926711981,13.275130942,13.719826855,41.570197026,44.415738599,23.008754252,39.841871862,69.152564001,100,1.3535179834,1.4125602781,1.3596248093,446.53800494,452.51271943,446.79755336,574.16969565,,,,,,446.53800585,70.077831496,94.801720678,13.175510081,14.237752975,45.803774648,45.863811806
Afghanistan,AFG,1996,21559.923,2.5000225002,Afghani,1.0223831528,354.33382078,98.564356196,13.734639785,13.438278883,40.894958053,43.562627012,22.730743348,39.893481028,77.809764137,100,1.2309789237,1.2799886338,1.2352511894,417.24501773,423.08260581,417.57480739,536.89673534,,,,,,417.24501644,78.898383925,98.197132989,13.697470194,14.202756139,-6.540489256,-6.503709698
Afghanistan,AFG,1997,22227.415,3.0000300003,Afghani,1.2146426177,335.11819553,101.99463859,14.280333492,13.277906125,40.487682375,43.09515868,22.456650821,39.850574429,86.466960272,100,1.1084572174,1.1512598546,1.108175163,390.45223167,396.15370603,390.87660616,502.70674068,,,,,,390.45223018,87.729570749,101.59663749,14.220060663,14.167717572,-6.39363313,-6.364927183
Afghanistan,AFG,1998,22912.814,3.0000525028,Afghani,1.2076254699,315.65185821,105.75033967,14.628927479,12.989212643,40.253477857,42.682864569,22.583023248,40.375989437,95.124152413,100,1.0024187856,1.0408617638,1.0008064571,365.42375816,370.98346607,365.94538143,470.92349223,,,,,,365.42375727,96.571410749,105.00024349,14.743281411,14.132636388,-6.378285203,-6.353655053
Afghanistan,AFG,1999,23646.128,45.106375,Afghani,17.878981458,299.85107444,109.37855156,15.022077537,12.783450529,39.637371564,41.928887328,22.411309772,40.273237504,103.78134056,100,0.9086914322,0.9411438881,0.9031890426,341.61219025,347.01900044,342.24411319,440.6064087,,,,,,341.61218989,105.42392219,108.407958,15.267133238,14.097513086,-6.476722877,-6.459712579
Afghanistan,AFG,2000,23898.198,61.628875,Afghani,23.898033284,292.75729193,112.47750581,15.687113412,12.835058459,38.777331703,41.119528329,21.703717765,39.119463661,112.43852471,100,0.8459355065,0.8787427533,0.8417591956,326.09659732,331.4579498,326.85486401,421.05354763,,,,,,326.09659586,114.28712566,111.81978778,15.791617812,14.062346946,-4.496570892,-4.484207094
Afghanistan,AFG,2001,23997.412,65.689458333,Afghani,24.848448467,288.4050029,112.81106247,16.155659502,14.088966335,37.827147762,40.219766277,21.149643973,37.793237236,112.37950071,100,0.8155112974,0.8511699562,0.8183807267,314.07542679,318.52914669,314.51575822,405.5102412,,,,,,314.07542743,113.97308946,112.2027416,16.210059491,15.253435038,-3.775102394,-3.900586219
Afghanistan,AFG,2002,25268.405,41.459430973,Afghani,15.468965439,502.91130164,104.97238807,14.219147245,11.850911373,37.311089602,39.636084165,20.708930659,36.636737332,92.156723099,99.782241949,1.3879179611,1.4524706005,1.3971537984,538.0657967,547.86319122,539.36754873,695.47635418,,,,,,538.06579468,93.83476273,104.72858511,14.219202422,12.659896405,71.491422809,71.997820892
Afghanistan,AFG,2003,27060.359,48.76275359,Afghani,15.721014342,548.55444989,118.33140215,16.939545448,13.629911143,32.239800226,34.425497392,17.919517832,31.061690131,132.7792633,99.845132669,1.4583282308,1.5300997113,1.474103973,575.0941413,584.83760388,576.71822662,743.09029871,,,,,,575.09414052,135.02885968,118.51814629,16.942492048,14.268717061,6.9249026903,6.7488404509
Afghanistan,AFG,2004,28513.677,47.8453125,Afghani,16.322524814,585.94562401,113.35162301,17.428562859,18.44352594,34.115201596,36.709724505,19.165317278,32.296764912,112.20242897,100.13566568,1.4751067003,1.5555344718,1.4983521381,602.91928869,607.41623986,603.43382325,777.16954335,,,,,,602.91928767,113.03930513,113.34144849,17.454286122,18.795118338,4.6323482414,3.8606676167
Afghanistan,AFG,2005,29928.987,49.4945975,Afghani,17.069068302,662.68850726,106.11635066,17.186687307,22.759625046,34.486730197,37.389650637,19.489773687,32.276706037,96.466602273,100.3653288,1.5827131589,1.6797578518,1.6159656959,662.68850726,662.68850726,662.68850727,853.22977408,,,,,,662.68850726,96.466602271,106.11635066,17.186687306,22.759625045,9.8195828173,9.0995702401
Afghanistan,AFG,2006,31056.997,49.925330833,Afghani,16.757801119,713.70382564,100.39775645,18.846263527,25.917444033,33.565728737,36.817830982,19.345358772,31.30844869,95.374550741,100.06913772,1.6218770941,1.7179312442,1.6582944262,695.80936666,685.77522528,695.80936667,895.64590488,,,,,,695.80936697,93.999171524,100.11018405,18.942736167,25.457278532,4.9979528897,3.4837963487
Afghanistan,AFG,2007,31889.923,49.962151104,Afghani,18.387107798,797.40079183,106.37541081,17.423376802,23.017176455,36.802073954,40.033367959,21.379788472,33.542684763,101.34792753,100.06913772,1.7487984817,1.8595185522,1.7940000132,752.78781857,750.9784494,752.47239037,968.43434854,,,,,,752.78781765,101.10433184,106.47474,17.867490155,22.361208849,8.1434695223,9.507958543
Albania,ALB,1950,1227.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1951,1254.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1952,1282.697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1953,1314.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1954,1352.982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1955,1392.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1956,1434.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1957,1476.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1958,1521.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1959,1571.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1960,1623.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1961,1676.635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1962,1728.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1963,1779.715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1964,1832.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1965,1883.652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1966,1932.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1967,1984.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1968,2038.698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1969,2100.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,1970,2156.612,5,Lek,9.0034902611,604.37826888,39.445358045,12.397960757,47.990283512,180.06980522,255.29520855,127.31153037,131.86842407,44.741278226,100.07867633,12.090631492,11.728843088,11.951294454,2547.4075794,2512.7946727,2494.697344,3155.2015137,5507.0242432,5546.97395,,,,2480.1552158,43.048413911,37.006217036,11.675755938,48.518251679,,
Albania,ALB,1971,2208.719,5,Lek,8.4918199458,643.63046979,39.235891242,12.548778643,48.045296528,169.83639892,242.08366736,118.65997781,124.20270435,44.741506489,100.07868317,12.003318095,11.653311451,11.84169077,2586.8818261,2551.7380355,2533.3756391,3193.9871917,5553.2579736,5593.5090609,,,,2518.6934419,43.050781243,37.015057758,11.678545256,48.507225723,1.5504203427,1.5498028273
Albania,ALB,1972,2263.554,5,Lek,8.1118661905,676.33940048,39.416252868,12.802186712,47.600830857,162.23732381,230.2091831,111.0981895,119.70648534,44.75728912,100.07825009,11.584864926,11.321315844,11.495653881,2625.5581418,2589.8936349,2571.2647866,3231.5365276,5597.1310903,5637.682381,,,,2556.4779098,43.058015253,37.017062407,11.67917773,48.49917192,1.4955992661,1.495278858
Albania,ALB,1973,2295.691,5,Lek,7.615401711,730.79478991,39.390062669,12.994658835,47.466848599,152.30803422,216.20398904,102.7008116,112.86499584,44.725039076,100.07727569,11.305445549,11.077642508,11.182295703,2692.5880812,2655.9863035,2636.7992824,3303.4850236,5700.1614083,5741.6393918,,,,2621.1512358,43.036444236,36.986529349,11.669544313,48.548359868,2.548726064,2.5519452891
Albania,ALB,1974,2347.924,5,Lek,6.7659722601,827.22156167,38.917183449,12.936179338,47.965695896,135.3194452,194.49065667,91.774608335,99.054505435,44.742191265,100.07907199,11.900749395,11.647415278,11.740789002,2737.6180541,2700.4438268,2681.086442,3348.4466171,5756.1619232,5797.7212851,,,,2665.7933025,43.057882602,37.041577534,11.686912451,48.474150847,1.6795802353,1.6738611671
Albania,ALB,1975,2401.108,5,Lek,6.0742428465,926.9748373,38.473311747,12.934716601,48.379154184,121.48485693,176.64309587,82.319329591,88.091856309,44.80463703,100.08010074,12.327680809,12.058582978,12.198769083,2785.3976321,2747.5769402,2727.8683701,3396.233397,5816.7194309,5858.7446342,,,,2712.5183178,43.079716443,37.023076095,11.681075106,48.475011402,1.7448869733,1.7453839583
Albania,ALB,1976,2454.824,5,Lek,5.7197848207,990.78119059,38.556052495,12.772757224,48.619659393,114.39569641,165.76222037,78.355054526,83.129495788,44.628288936,100.07871735,11.936400524,11.732512571,11.828453717,2833.189325,2794.5917679,2774.338928,3436.9160301,5875.7983201,5918.691999,,,,2756.1530648,42.971708964,36.894898681,11.640634109,48.695974471,1.7035483968,1.7111378036
Albania,ALB,1977,2509.048,5,Lek,5.2861900265,1078.1711143,38.57710343,12.940923385,48.203497571,105.72380053,153.454592,71.94968531,76.592150076,44.793647815,100.07608468,11.788478767,11.525312362,11.587971695,2880.5080941,2841.5186963,2821.3884175,3477.9097597,5935.3013024,5977.6489882,,,,2807.4846939,43.122160549,37.206626692,11.738986775,48.251652369,1.6958810997,1.6792051331
Albania,ALB,1978,2563.376,5,Lek,4.8438170016,1185.7117255,37.636123876,12.884655529,49.170774695,96.876340032,144.04870447,65.702763487,68.938521999,44.991974316,100.07240371,11.591270769,11.23422621,11.245767985,2939.1033104,2899.2029683,2878.4306474,3530.7572117,6014.8913835,6058.2981108,,,,2862.832799,43.145226129,36.967564869,11.663560865,48.477593426,2.0217786951,2.0300507642
Albania,ALB,1979,2617.679,6.167123288,Lek,4.4397693326,1304.125512,37.473928278,12.538045223,50.420355368,71.990928756,106.90932081,49.957114819,51.517682258,44.099244688,100.08805347,11.534681344,11.189109528,11.223264819,2987.9462223,2946.8349691,2925.5680025,3570.9968142,6072.8658125,6117.0115764,,,,2897.5748983,42.647204737,36.509794672,11.519130735,49.359849316,1.6376060725,1.6429343265
Albania,ALB,1980,2671.412,7,Lek,3.9171078335,1484.2975891,38.696496843,12.961383136,47.382810209,55.958683335,81.512573598,38.775996239,39.789641446,45.28972444,100.08524454,12.207513441,11.929507428,11.926130802,3035.9442234,2995.6475645,2974.06041,3612.4900106,6132.8709573,6177.3862713,,,,2975.9081301,43.572010818,38.1386935,12.033061267,46.923129207,1.657538212,1.6564414344
Albania,ALB,1981,2724.272,7,Lek,3.5454650282,1663.3517136,36.850915555,12.209787638,50.540940029,50.649500402,76.789522123,35.399469007,35.274161364,45.586953816,100.07180033,12.318124948,11.880847391,11.880052865,3133.2104199,3090.2972844,3068.1055841,3720.3754945,6309.1261975,6354.7602977,,,,3046.2428015,43.214577579,36.248775626,11.436777148,49.156932331,3.1621810292,3.1595746107
Albania,ALB,1982,2780.097,7,Lek,3.4063524645,1746.2531146,36.295025539,11.874745144,54.484882519,48.662178064,73.356787271,35.188346837,35.148463326,41.421055814,100.06292134,12.555234088,12.101145882,12.323777893,3148.5048345,3103.4429381,3082.0982299,3730.9876808,6328.0188311,6371.8427801,,,,3014.0740431,41.144778619,35.128797986,11.083415287,52.021430367,0.4560679352,0.4253847614
Albania,ALB,1983,2837.315,7,Lek,3.2343437258,1821.7576199,38.060403166,12.315853412,51.00548765,46.204910369,69.122868696,32.920726743,32.311097996,37.78801292,100.05399883,12.164807755,11.772190794,11.838661867,3135.1866355,3091.6812073,3068.3976457,3708.0971229,6307.3200466,6355.1811429,,,,3051.630447,41.327077404,37.230118418,11.746398599,49.684117915,-0.444521336,-0.378989756
Albania,ALB,1984,2895.998,7,Lek,3.1313384973,1819.8459426,41.360421734,13.31365732,46.040942457,44.733407104,64.442170317,31.618638037,30.820633321,35.555959523,100.16630231,11.021023396,10.831848756,10.722447105,3058.7495992,3019.3385224,2994.4853456,3612.6428125,6161.9174754,6213.0592267,,,,2967.1176206,44.867777958,40.210148546,12.686621824,44.791884922,-2.408824039,-2.339914113
Albania,ALB,1985,2956.697,7,Lek,3.0744624528,1854.2936386,40.870376921,13.213142454,47.488621109,43.920892182,62.995407161,30.921216533,31.121698684,34.05671571,100.07123003,10.559425723,10.38920749,10.358847211,3044.2549748,3004.4954405,2980.1318809,3589.2436067,6099.5406485,6149.4064022,,,,2929.2465088,43.285026214,39.545846436,12.47702922,45.691452741,-0.479329937,-0.491600455
Albania,ALB,1986,3015.438,7,Lek,2.9201514347,1974.0991106,40.488052428,13.022577506,46.661952474,41.716449067,61.317750228,29.706445536,28.060412972,30.299718115,100.00460476,10.729705516,10.489295159,10.405007596,3152.1760238,3111.3278882,3086.328368,3709.5249092,6299.9986593,6351.0291801,,,,3049.4713145,44.148908783,39.194765016,12.366260238,45.345481419,3.5634828036,3.5557533648
Albania,ALB,1987,3075.321,7,Lek,2.7908975675,2009.3427802,42.912415569,13.889002535,43.308752371,39.86996525,58.102479063,27.680801909,25.71333742,31.055317175,100.01854156,10.375694393,10.179680759,9.9717006673,3086.7843839,3048.4183803,3022.6682782,3625.5774227,6083.2749004,6135.0983011,,,,3009.1106723,44.229871895,41.901477469,13.220249554,42.4679709,-2.062647981,-2.021950441
Albania,ALB,1988,3136.843,6.670000076,Lek,2.7257726095,1988.3464653,43.565268204,14.096104151,44.350274019,40.866155599,59.391270243,27.420556301,26.942430582,34.789718252,100.00941035,9.6207954826,9.4531584514,9.2842309581,2983.1573037,2945.626304,2920.5678517,3495.9591417,5795.8439189,5845.5722203,,,,2880.6440296,43.202539355,42.133962329,13.293600377,43.053245066,-3.377824395,-3.371980594
Albania,ALB,1989,3195.8,6.130000114,Lek,2.633771047,2218.6037509,40.643012281,13.336326684,47.568267333,42.965269136,64.490281099,28.379834536,28.663188294,37.441362322,99.995713463,10.084223987,9.8195423833,9.730140383,3195.1619053,3152.9713419,3127.1771716,3735.6458568,6249.0984889,6300.6434772,,,,3096.7464179,42.429177722,39.617838751,12.499743368,46.281779477,7.0742859041,7.0390815559
Albania,ALB,1990,3250.778,7.745833397,Lek,2.3719501997,2180.2217589,47.432068095,15.282547899,44.655558297,30.622272364,46.956067488,20.441474785,16.757096794,37.112604842,99.909592242,9.4722004742,9.2846418702,8.7838738292,2873.6374686,2832.8484828,2805.4128796,3344.4596716,5498.3527421,5552.1240159,,,,2975.3325955,27.498193028,47.496323969,14.985468143,48.583490445,-10.28928885,-10.15305325
Albania,ALB,1991,3294.227,16.24583244,Lek,3.2586645103,1528.1169304,83.445849918,26.76300361,10.158373978,20.058464362,21.861926155,16.548609725,14.490924725,34.816386247,98.095100287,6.513859312,6.6220548101,6.4136021237,2220.6466804,2206.4075962,2240.155986,2669.6333419,5399.0024236,5317.6653918,,,,1957.6065948,16.518962169,73.235687848,23.106442261,9.636758729,-20.14879513,-22.11346249
Albania,ALB,1992,3326.498,75.0325,Lek,13.152852447,1216.6495145,126.81953246,40.529728849,9.6725633531,17.529540462,21.029711798,8.511764922,9.4239233675,100.00270514,95.942288506,4.9715306728,5.1671277052,4.7220828683,2108.8413308,2094.2412462,2138.8389593,2547.9780386,5175.2282367,5067.3176607,,,,1539.9309059,46.157982978,92.34725198,29.136292815,7.2491624445,-4.522766601,-5.083664059
Albania,ALB,1993,3351.656,102.0625,Lek,25.307752145,1477.6672403,93.966935026,29.566112048,23.336982196,24.796327882,31.544970704,11.849432032,14.025444739,77.715077207,99.022881457,5.8231247956,6.0250343265,5.498907902,2211.7939666,2191.7404581,2232.639958,2658.7688362,5374.7119673,5276.2531759,,,,1847.1501552,47.558228103,77.926164153,24.586324857,19.719098974,4.3856036155,4.6555864596
Albania,ALB,1994,3378.424,94.623333333,Lek,31.320275865,1775.6865902,74.027924873,23.549140411,30.021569946,33.099949835,42.855625187,19.4701968,19.735444419,50.302007499,100.25179725,6.6658001585,6.8236084627,6.3782767965,2345.399681,2320.4045947,2362.8041319,2812.7682838,5669.6779781,5567.9379654,,,,2186.5407802,38.666605114,68.389160607,21.577324352,28.695503191,5.8300566292,5.8704093412
Albania,ALB,1995,3400.516,92.6975,Lek,34.12066176,2000.9525946,69.492364098,22.062085355,29.777816599,36.808610545,46.347493075,22.039584924,25.489983712,45.48545904,102.40468528,7.2643191213,7.4395923273,7.0959896606,2525.5972368,2498.6666728,2542.7486058,3025.8964621,6090.171661,5984.5904257,,,,2418.426559,38.297120372,65.855201993,20.777840238,29.323168225,7.6157169117,7.6823705027
Albania,ALB,1996,3414.733,104.49891667,Lek,42.339730571,2395.9463275,73.202219678,23.072273702,24.554175145,40.516908617,53.973109292,16.147256113,23.299451186,43.220202949,102.38283399,8.3236746213,8.5373253586,7.6960824913,2786.7259871,2757.7723828,2812.3246748,3342.7034129,6733.6706103,6603.053698,,,,2851.1223252,44.511292253,73.83538411,23.295651201,26.273365025,10.601758602,10.369758913
Albania,ALB,1997,3428.038,148.93291667,Lek,50.055547742,2017.5599144,79.531172751,25.100744014,19.812424361,33.609459119,41.134758189,13.601496528,28.749826023,43.935649736,102.2928018,6.6734032304,6.8266824939,6.3829536006,2495.0007744,2472.7244837,2524.5337293,2995.1077296,6090.5286625,5965.5369891,,,,2372.2875096,32.159044276,74.638866251,23.549156203,19.917442627,-10.23320487,-10.33616483
Albania,ALB,1998,3441.234,150.63333333,Lek,52.238231236,2276.3672416,79.819232477,24.811026408,19.16247613,34.679064773,40.044772082,14.341409922,38.661402542,45.481340834,102.21380252,7.2290823787,7.3613571393,7.0217880901,2751.2779703,2726.4814862,2784.7668403,3295.2519839,6705.8245127,6565.4711621,,,,2668.0559597,36.968537426,75.912338199,23.950946744,19.970469335,10.308165347,10.262243294
Albania,ALB,1999,3457.493,137.69058333,Lek,52.101520748,2617.8350083,72.419444335,22.76139744,21.215444151,37.839567156,43.209625392,16.576777571,42.320933195,48.029748,101.77794826,7.9332857071,8.1422335935,7.7911163389,3089.7077662,3055.2134658,3115.9131871,3675.319782,7480.824648,7335.0940245,,,,3036.214658,41.359051577,69.28461396,22.329501921,22.583911165,11.891349106,12.057003917
Albania,ALB,2000,3473.835,143.70941667,Lek,54.489261941,2763.233574,71.502376841,21.128784161,27.555099684,37.916278004,40.596520667,16.967268676,47.024696351,55.920428726,102.81652335,7.9844890548,8.3698895318,8.0353400819,3166.2300253,3146.3331708,3177.1882543,3731.8327234,7590.2709537,7516.5584678,,,,3141.6268693,52.031886111,69.101447531,20.676250017,29.347804954,1.9665203597,2.9824333404
Albania,ALB,2001,3490.304,143.48483333,Lek,56.543892811,2955.9296728,67.633194939,22.228571312,30.705452826,39.407574652,41.065338381,18.436600316,50.937609499,57.430361246,103.55774873,8.358364169,8.8059961007,8.4912058386,3259.6464959,3207.9726281,3261.5686136,3812.4649642,7722.5081895,7595.6074599,,,,3287.8657672,53.494252313,66.430335364,22.025523006,32.829086172,2.6558186832,1.9590886896
Albania,ALB,2002,3508.512,140.15451588,Lek,57.987648136,3060.7503847,70.976314428,23.025637046,30.734540732,41.37408472,43.620987538,20.075372418,52.141759465,63.93424074,102.86771278,8.446957584,8.8816590816,8.6158968569,3299.4368326,3251.7894672,3305.4147607,3844.9841364,7719.4814364,7594.2446695,,,,3334.9064896,65.110348654,70.280636847,22.853116052,32.586462311,1.3443269882,1.3658732221
Albania,ALB,2003,3526.642,121.86325,Lek,57.500676049,3422.8365149,71.355122733,20.509119043,32.864493443,47.184590965,49.718153199,25.053637777,55.49458393,65.440544567,102.96272275,9.0995873246,9.6281839084,9.4074984211,3620.0254244,3605.9461633,3622.7926637,4193.490479,8320.4384734,8281.7472529,,,,3638.8850729,67.664168698,70.844107526,20.333693858,34.104570215,9.6017572979,10.891132396
Albania,ALB,2004,3544.808,102.7800512,Lek,54.751489842,3869.5908809,70.110427913,19.724290141,32.557196878,53.270541515,59.415603872,29.662024261,54.340298621,66.357704842,102.43688675,9.741619703,10.252964409,10.046002743,4012.5358389,4003.693742,4016.0621174,4626.889665,9109.5430086,9081.4881021,,,,4004.2361031,66.598940079,69.565133497,19.601526115,32.922750347,10.855422603,11.030324932
Albania,ALB,2005,3563.112,99.870254481,Lek,53.92635583,4253.9316306,67.866605704,18.221313914,38.48151463,53.996413757,60.604269317,32.088299392,52.716368021,70.073572185,101.96223357,10.159756047,10.749386343,10.557091632,4253.9316305,4253.9316305,4253.9316306,4877.6793201,9553.3539648,9553.3539645,,,,4253.9316305,70.073572185,67.866605707,18.221313913,38.481514628,5.9229540355,6.2501755783
Albania,ALB,2006,3581.655,98.103377091,Lek,54.002920486,4606.5619448,65.852929659,16.898029044,40.603343866,55.046953618,65.471267316,33.595561499,47.067676082,72.730181357,102.78056513,10.468316173,11.028581967,10.788349869,4466.8812346,4475.8222958,4466.8812347,5098.9410504,9960.3716395,9980.3086574,,,,4459.4052872,72.511243779,66.019785419,17.076476275,40.098337047,5.0059479703,5.2161314419
Albania,ALB,2007,3600.523,90.427893831,Lek,54.10548058,4975.9784195,65.812274891,16.455203882,42.047861856,59.832733339,71.401769982,37.233643253,50.569194893,75.801721579,102.78454076,10.912935621,11.503292334,11.294280414,4729.3466494,4740.9202439,4729.8822439,5378.4262279,10444.421863,10468.795732,,,,4668.2084839,74.874648271,65.431292842,16.761301986,40.575175594,5.8877994583,5.9228881438
Algeria,DZA,1950,8892.718,3.49,Algerian Dinar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,1951,9073.304,3.5,Algerian Dinar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,1952,9279.525,3.5,Algerian Dinar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,1953,9531.71,3.5,Algerian Dinar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,1954,9611.093,3.5,Algerian Dinar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,1955,9841.851,3.5,Algerian Dinar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,1956,10057.133,3.5,Algerian Dinar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,1957,10270.856,3.67,Algerian Dinar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,1958,10484.925,4.25,Algerian Dinar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,1959,10696.396,4.93,Algerian Dinar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,1960,10909.294,4.937059879,Algerian Dinar,2.5497636934,523.8992364,41.872890259,18.636401417,63.110038793,51.645387253,80.455943796,58.144767764,30.610598462,100.35708704,118.28165517,18.14897042,16.462845316,17.044737232,4387.5163456,4342.012299,4369.7291346,5588.7161184,15258.021712,15161.241324,,,,2771.6180908,158.43647748,24.985280105,13.597614698,39.263150814,,
Algeria,DZA,1961,11121.645,4.937059879,Algerian Dinar,2.448597042,475.2930615,34.826750195,15.47960085,66.677779171,49.596259759,80.363557052,59.073537497,31.325863403,108.46477257,122.07133086,16.202127987,14.452518428,15.412320666,4259.3408546,4189.1377006,4250.3345097,5454.8730441,15088.673532,14871.425061,,,,2495.1314042,150.72266926,19.156662889,10.155183578,38.937783584,-2.732311803,-3.520823707
Algeria,DZA,1962,11000.948,4.937059879,Algerian Dinar,2.5480660325,373.6235099,36.318391477,13.846941042,49.597574649,51.611001181,73.870380279,58.389910656,33.418740565,39.542643039,110.07629284,12.033261995,11.242232507,11.715208222,2659.0852905,2645.9490783,2659.3666588,3424.9085977,9600.8847369,9552.4443896,,,,1947.3512699,74.937291976,24.817549038,11.124634448,37.11923322,-37.4315915,-36.83785859
Algeria,DZA,1963,11272.878,4.937059879,Algerian Dinar,2.8861641161,446.85305691,48.329329618,14.878855258,46.480454414,58.45916774,83.807160902,58.446997278,32.106791248,57.951458885,102.2680451,13.836736864,13.013787566,12.923708867,3213.9206191,3253.6929857,3232.4017247,4177.4435414,11871.030819,11949.223209,,,,2287.5624946,113.84925799,32.472066076,11.715790469,34.004789516,21.54780214,22.968843674
Algeria,DZA,1964,11612.858,4.937059879,Algerian Dinar,2.8827694344,469.81456074,54.449106879,13.491424266,34.561959005,58.390408565,75.124091734,57.460302834,32.391140056,51.297546695,100.01578404,13.711241889,13.322922586,13.019088166,3384.8717639,3488.7474417,3422.369718,4438.4565911,12789.378068,13037.431281,,,,2353.3459931,100.34584065,36.113204288,10.438473097,24.790396754,5.8769920794,7.2242358749
Algeria,DZA,1965,11963.091,4.937059879,Algerian Dinar,2.7875967281,506.93625281,56.434101046,12.576425163,32.613415887,56.462688247,68.9702695,57.435088664,34.4446504,45.723627516,97.416692166,13.79684891,13.550844432,13.331708112,3576.9643341,3706.1866376,3623.5318749,4715.8748191,13783.131522,14097.532362,,,,2498.9185157,89.556616577,37.71764568,9.5887124668,23.748250269,5.8778616434,6.232586325
